ProductURL,ProductName,ProductPrice,Rating,Numberofreviews,Description,ASIN,Manufacturer
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-158,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299.0,3.8,2236,"Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester
Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.
Utility: Office, College, School, Camping, Weekend trip, Day trip
Accessories shown in the picture are not part of the bag.
Style Name: Daypack Backpacks; Color Name: Wht-Blk; Closure Type: Zipper; Strap Type: Shoulder Strap; Age Range Description: Kid; Warranty Description: No Warranty; Water Resistance Level: Water Resistant",B07H193V57,Rushi Enterprise
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-159,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,299.0,3.8,2236,"Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester
Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.
Utility: Office, College, School, Camping, Weekend trip, Day trip
Accessories shown in the picture are not part of the bag.
Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant",B07GXYHFCY,Rushi Enterprise
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-160,Gear ECO 1 Black Orange Red Laptop Backpack,799.0,4.3,1341,"Outer Material: Polyester, Color: Jet Black
Capacity: 24 liters; Weight: 584 grams; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)
Number of Compartments: 3
Bottle holder mesh
Embedded organizer
Heavily padded laptop sleeve fits upto 16 inches
Padded grab handle and bartacked load points
Padded anti-sweat back-panel and shoulder straps
Bottom studs
Three main compartments
One front smaller compartment
Bottle holder mesh
Embedded organizer
Heavily padded sleeve which fits laptop
Padded grab handle",B012NW1H1I,Gear
https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-161,"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (37x 27x7 cm,Light Brown)",999.0,4.0,1533,"Material: Pu Leather , Color : Light Brown , Dimensions: 37x 27x7 cm, To analyse the size accurately, kindly read the dimension and check with any scale available to you before placing order.
Elegant look and high quality PU leather Ultra-soft felt, Long Lasting durable fabric With Zipper Closure and handle.; Compartments : 1 main zipper compartment & 1 inner compartment &1 inner Laptop compartment.
The messenger bag features a wide shoulder strap that eliminates shoulder fatigue. The bag can be carried by the handle, worn on shoulders, and positioned across body.
This computer bag fits laptops to 14 inches. Ideal for Professionals/Office going Men & Women. Slim, compact in size suitable for carrying business as well as day to day items like tablet, laptop, charger, phone, battery bank, pen, diary, visiting cards, keys etc.; Outer Material Type: Faux Leather; Inner Material Type: Polyester Fabric
Style Name: Shoulder Bag",B081GQJLD2,SaiTech IT Private Limited
https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-162,AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,529.0,4.4,3276,"Dimensions: 38 cm X 38 cm X 12 cm; Capacity: 33 Liters; Number of Compartments: 3 Compartments; Material: Nylon; Polyester
Warranty Description: 12 Months (Warranty Against Manufacturing Defects); Special Features: Zippered Back Pack With Adjustable Shoulder Straps And Nylon Hook For Hanging
Pocket Description: Utility Pocket; Theme: Sports; Special Features: Earphone Cord Support; Closure Type: Zipper; Pattern Name: Checkered; Style Name: Daypack Backpacks
Pattern Name: Checkered; Closure Type: Zipper; Pocket Description: Utility Pocket; Theme: Sports; Style Name: Daypack Backpacks; Special Features: Earphone Cord Support
Compartment Description: Not Laptop Compatible; Water Resistance Level: Water Resistant",B01M7R5KMW,
https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7RGD8B/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-163,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Black)",370.0,3.7,139,"Highly Water-resistant finish to save inner items from water splashes
Epp foam gear in the bottom panel for total comfort and safety
Main compartment with double zip closure
Water-resistant front valuables pocket to keep your stuff safe
Dimension: 40x22x10 cm
Capacity - 9 litres
Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.",B08D7RGD8B,FREEWILL SPORTS P LTD - PB
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675453018&sprefix=ba%2Caps%2C283&sr=8-164,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty",1399.0,4.2,340,"PREMIUM CRAFTSMANSHIP: Handmade by Professional Artisans, a Stylish messenger bag perfect for Office and Business professionals, students and travellers for Elite Class statement.
HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining.
ONE BAG FOUR STYLES: There are 4 different ways for using this laptop Messenegr bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a SHOULDER BAG or a CROSS-BODY BAG, the detachable designing of shoulder strap can be removed to make your bag as a business BRIEFCASE or a HANDBAG.
MULTIPLE COMPARTMENT: With 5 multi functional compartments, keep all your belongs well organized anytime. Additional laptop pocket with Thick Shock-Proof Foam Padding to protect upto 15.6 inches laptop. Dimension: 43* 34 * 8 cm .We are proud to say that this product is MADE IN INDIA!
GENUINE RUST FREE METAL HARDWARE: Messenger bag with solid and updated sturdy Rust Free hardware for zippers, buckles, closures and latches to ensure long lasting durability also this Product Comes with 2 years WARRANTY.",B09RK6NCGC,Trajectory Marketing LLP
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-163,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty",1399.0,4.2,340,"PREMIUM CRAFTSMANSHIP: Handmade by Professional Artisans, a Stylish messenger bag perfect for Office and Business professionals, students and travellers for Elite Class statement.
HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining.
ONE BAG FOUR STYLES: There are 4 different ways for using this laptop Messenegr bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a SHOULDER BAG or a CROSS-BODY BAG, the detachable designing of shoulder strap can be removed to make your bag as a business BRIEFCASE or a HANDBAG.
MULTIPLE COMPARTMENT: With 5 multi functional compartments, keep all your belongs well organized anytime. Additional laptop pocket with Thick Shock-Proof Foam Padding to protect upto 15.6 inches laptop. Dimension: 43* 34 * 8 cm .We are proud to say that this product is MADE IN INDIA!
GENUINE RUST FREE METAL HARDWARE: Messenger bag with solid and updated sturdy Rust Free hardware for zippers, buckles, closures and latches to ensure long lasting durability also this Product Comes with 2 years WARRANTY.",B09RK6NCGC,Trajectory Marketing LLP
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-164,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",299.0,4.1,7634,"Made of multi-coated 600D polyester Material ; Water Repellent
Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters
Small Size backpack; Laptop Compatibility: No
This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more
With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books
6 months limited warranty",B088X9M73T,"Korrun India Pvt. Ltd, Plot No.25, P2(4&X), 1st Phase, Bidadi Industrial area, Bangalore-562109, Karnataka"
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-165,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),449.0,4.1,8053,"Messenger Sling Bag Dimensions – Length (Horizontal distance) - 16cm, Height - 25cm, Width - 7.5cm. small capacity but perfectly fits up to 10"" Tablet.
Material: Made of Nylon Polyester Material with zipper. Its padded storage is resistant to water, dirt, so you don’t have to worry about anything.
Crossbody bag Structure: A total of 4 pockets (3 zipped pockets, 1 external side pockets without zipper), adjustable shoulder strap.
IDEAL APPLICATION: Use this Sling bag as a one side bag, messenger Sling bag, shoulder Sling bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use
Disclaimer: To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.(Please Note - This Sling Bag is Small)",B07PFF4RYC,SaiTech IT Private Limited
https://www.amazon.in/PAZZO-Alto-40L-Casual-Backpack/dp/B07VT3F795/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-166,"PAZZO Alto 40L Casual Backpack - 3 Compartment Travel Backpack, College|School Bag with 1 Year Warranty",799.0,4.0,1670,"STORAGE: 3 Large Compartments, 1 Front Pocket, 1 Anti - Theft Internal Organiser, 2 Side Bottle Holders. In deed a perfect all rounder backpack for men, school bag for boys and girls, College bag for boys and girls.
Closure Type: Zipper; Lining Description: Polyester; Material Type: Polyester; Pattern Name: Solid",B07VT3F795,PAZZO
https://www.amazon.in/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-167,StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),237.0,3.7,135,"Long lasting
It is durable
It is durable
Material: nylon-mesh
In-box contents: 1 gym bag",B01NBTOX54,V S International
https://www.amazon.in/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-168,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),239.0,3.7,10957,"Non-Toxic and soft fabric good quality and washable
Soft and cuddly filling printed work
Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag
Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one
trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper",B07Y2BFJ1B,Rushi Enterprise
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-169,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",1199.0,4.0,2428,"?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 liters. This Bag/Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects
?MADE IN INDIA - This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables.;Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Pocket Description: Zipper Pocket; Style Name: Casual Backpack; Color Name: Black; Pattern Name: Solid
?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft. This Bag cum backpack can be used for office, college, school or even for hiking or trekking.
?INBUILT RAIN COVER - Inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains
?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips",B08NHL52MK,"Akshaya Rubbers, Hebbal Industrial Area, Mysore"
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-170,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,2705.0,4.3,4565,"GENUINE LEATHER: This Product is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.;Water Resistance Level: Water Resistant; Lock Type: Combination Lock
FEATURES: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 9 H - 29 cm
DESIGN DECENCY: This Hammonds Flycatcher genuine leather office bag Is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this bag as a messenger bag, shoulder bag, briefcase or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use.
MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments provide separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. Padded laptop compartment offers perfect protection for your laptop from accidental bumps and shocks.
PERFECT GIFT: This bag is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists, students, and all sorts of officials.",B07P2TQH78,
https://www.amazon.in/Shoulder-Lightweight-Duffle-Weekend-OliveGreen-SkyBlue/dp/B09136P3D9/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-173,"Aurion Durable Vista Bag with Multiple Purposes and Compartments for Men and Women - (24 cm, Olive Green x Blue, 1pc) | Sports Bag | Duffle Bag | Travel Bag | Camping Bag | Kit Bag | Luggage Bag",299.0,4.0,38,"Material: Made of Polyester Fibre. The Great advantage of polyester fiber is good wrinkle resistance and shape retention, Finest strength, and elastic recovery. It is firm, durable, and lightweight. Aurion bags are available in various colors.
Components: This package consists of the best durable vista bag with multiple purposes and compartments which will be your best sports kit bag. You can easily fold the bag and store it away after using it or when you’re traveling. Since the bag is so lightweight, you can even take it on a flight with you or carry it empty as an emergency backup. Available in various colors
Compact Vista Bag: This all-star, comfortable, collapsible, and versatile vista bag features 2 handle straps and 1 adjustable shoulder strap, which means you can carry it as a handbag or a cross-body bag. It also has a small pocket to fit your phone, earphones, and wallets, and it is very spacious.
Benefits: When you are fighting for your dream, being unscratched is impossible but not for an Aurion equipment bag, even after a long, tired, worn-out day, this bag doesn't age but stays good as new throughout rough and tough use.
Usage: The bag consists of many compartments you can easily store and hold a water bottle, pair of clothing, keys, shoes, and other small accessories without you struggling to zip it shut, perfect for sports, travel, workout, hiking, camping, shopping or just as a sports duffel bag for kids & adults. Ideal for men, women, or girls to use and is great for gifts.",B09136P3D9,FIVE K GROUP
https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-174,Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,244.0,4.1,18,"Package Contents: 1 Pieces Rexine Toilerty Bag
Material: Rexine
Product Dimensions : 24cm x 12cm x 13cm
Multi-Functional Bag: The Bag Can be used a Toiletry Wash Bag, Travel Storage Organizer, Makeup Organizer, Cosmetic Bag, Portable Travel Kit Organizer, Household Storage Pack, Shaving Kit Bag, Dopp Kit Etc.
CONVENIENT - It is small enough to fit into any travel luggage, backpack, and even carried on one hand! Whether you are travelling for business or personal reasons, this portable bag will certainly meet your needs.",B0B45QRYHY,Kuber Industries
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-175,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",899.0,4.1,470,"100% Polyester, High Quality, Durable and Water Resistant Fabric
2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook
Front storage pocket keeps smaller items neatly organized and easy to access
Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects
Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult",B09B28TKLG,Safari Industries
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-176,Hidesign Women Sling Bag (Blue),1999.0,4.4,103,"Leather material blue colored sling bag
14 centimeters height x 24 centimeters length x 7 centimeters width
Zip closure
2 compartments and 1 pocket
1 year domestic warranty against manufacturing defects",B07SYJL1P7,Isle Locada
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-177,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,855.0,4.2,53084,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.
“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items
""CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.
“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.
""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop
Conveniently placed storage- In addition to the laptop compartment, there are separate pockets for mobile devices, business cards, and other daily tools in quick-access compartments. The main compartment offers extra space for magazines, notepad and other laptop accessories
“IN-THE-BOX”: 15.6-inch Backpack
Country of Origin: China",B075Y6SRMG,"Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560155, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Stylish-Fashion-backpack-college-Leather/dp/B09CQFVP2Q/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-178,"Comfabie Falma Women's Leather Latest Stylish Fashion Mini Small Pouch and Cute Sling Bag Set (Pink, 5L) - Combo of 3 Pcs",489.0,3.9,425,,B09CQFVP2Q,
https://www.amazon.in/VOKAN-Laptop-Backpack-Charging-Resistant/dp/B0BQJLHLXZ/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-179,"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Red)",699.0,5.0,1,"Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.
Laptop Backapck bag for men casual",B0BQJLHLXZ,
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675453019&sprefix=ba%2Caps%2C283&sr=8-180,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),662.0,4.4,93,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.
One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.
Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.
World’s best Japanese brand YKK zippers and sliders.
Comes with the F Gear promise of quality and durability.",B097K6KD7W,Uber Fashion Merchandise Pvt Ltd
https://www.amazon.in/American-Tourister-FJ9-01-001/dp/B07N19WBSX/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-179,American Tourister Ohio Polyester 55 cms Blue Travel Duffle (FJ9 (0) 01 001),1999.0,4.3,1692,"Outer Material: Polyester, Color: Blue, Ideal For men and women
Wear resistant, Water resistant
Capacity: 54 liters; Dimensions: 55 cms x 27 cms x 30 cms (LxWxH)
Number of Wheels: 2, Number of compartments: 1
Laptop Compatibility: NoStrap Type: Adjustable
Warranty type: Manufacturer; 3 year International warranty valid for 3 years from the original date of purchase
An additional front pocket for quick access of essentials
Bottom lugs & bottom side kick guard help to protect the base of the bag
Detachable/adjustable shoulder strap with rest pad and twin grab handles on the bag offer ease of carrying
Country of Origin: China
Main compartment offers a wide U-shaped opening for absolute hassle-free packing",B07N19WBSX,Samsonite
https://www.amazon.in/Nivia-5177RD-Polyester-String-Bag/dp/B07NNJKQQY/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-180,Nivia 5177RD Polyester String Bag (Red),193.0,4.0,250,"String backpack have one main compartment is secured with drawstring closure. Efficient to hold your essentials
Highly water-resistant finish to save inner items from water splashes .
lightweight and easy to carry.Strong and durable ropes. multiple use trendy drawstring bag with excellent finish and durability
Designed for all types of occasions: Sports, daily use, cycling etc.
Comes in attractive color combination and premium quality of material",B07NNJKQQY,Nivia
https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-181,"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",649.0,4.0,1043,"Material Type : Nylon
Weight : 280 gm , 22.5 x 9.5 x 22.5 Centimeters (LxWxH)
Water Resistance : yes , but not waterproof
Special Features : 1 Main Zipper Pocket + 2 Front Side Zipper Pocket + In Side Pocket For Tab & pad ( Upto 9 inch) + 1 other pocket
Disclaimer: To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.
The sling bag has one compartment which can hold a mobile phone, wallet, Tablet office, travel and other daily things. Note : You can't use as a Tiffin bag.",B098L372Z7,SaiTech IT Private Limited
https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-182,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,399.0,4.9,275,"CHEST BAG FOR MEN: Best Gifts for Women Men, Enjoy Various Activities and Festival Hands-Free. The Fanny Pack for women is perfect for most people carry the most needed items, include phone, passport, keys, ID and other small items.
LARGE CAPACITY & CONVENIENT: Our travel fanny packs is well constructed with 3 separate pockets, ideal to organize your essentials separately.
MUTI-FUNCTIONAL: Our waist pouch for men is lightweight comfortable waist bag perfect for shopping, travelling, festivals, at theme parks, Great for jogging, dog walking, cycling, hiking and other outdoor activities.
DURABLE MATERIAL: Waist bag for men made of best fabric, the fanny pack for men is sturdy and long-lasting usage. Our chest bag for women have smooth zippers ensure users to have quick access to the items.
ADJUSTABLE STRAP: Adjustable nylon strap fits for all waist size, making the bum bag ideal for men, women and teenagers. can be carried like a pouch bag for men, crossbody bag, shoulder bag or a small sling chest bag.",B0BJZQ3ZR9,Boldfit
https://www.amazon.in/Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-183,Amazon Brand - Eden & Ivy Women's Sling Bag,573.08,4.3,609,"Compact sling bag
17 cm height x 23 cm length x 7 cm width
Single compartment with two pockets
Classic style suitable for all occasion and outfits",B07YXBTD6Z,Amazon Brand - Eden & Ivy
https://www.amazon.in/Blowzy-Bags-Leather-Shoulder-Messenger/dp/B08M25YYRR/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1675453021&sprefix=ba%2Caps%2C283&sr=8-184,Blowzy Bags PU Leather 15.6 inch Laptop Shoulder Messenger Sling Office Bag for Men & Women (Tan),527.0,4.0,902,"Laptop Bag - Material: PU Leather , Color : Tan , Dimensions: 40 x 30 x 8 cm; Elegant look and high quality PU leather Ultra-soft felt, Long Lasting durable fabric With Zipper Closure and handle.
Laptop Briefcase - Compartments : 1 Main zipper compartment for laptop with 1 inner zipper pocket & 1 Pocket on front and 1 Pocket on Rear side for other accessories
The messenger bag features a detachable wide shoulder strap that eliminates shoulder fatigue. The bag can be carried by the handle, worn on shoulders, and positioned across body.
This office laptop bag fits laptops up to 15.6 inches. Ideal for Professionals/Office going Men & Women. Slim, compact in size suitable for carrying business as well as day to day items like tablet, laptop, charger, phone, battery bank, pen, diary, visiting cards, keys etc.
Outer Material Type: Faux Leather",B08M25YYRR,Blowzy Bags
